customer_id,name,nationality,age_group,gender,segment,id_type,id_number,payment_preference,credit_score,credit_rating,monthly_income_qar,existing_loans,debt_to_income_ratio,emi_eligibility,max_emi_amount_qar,preferred_finance_bank,first_purchase_date,total_purchases,lifetime_value_qar,last_purchase_date,avg_purchase_value_qar,preferred_body_type,preferred_color,repurchase_interval_months,next_upgrade_prediction,contact_number,email,preferred_contact
8241,Bilal Al-Marri,Egyptian,26-35,M,Individual,Qatar ID,Q17623149,Finance,600,Poor,17000.0,0,0.5,False,0.0,Arab Bank,2020-11-18,1,82200.0,2021-05-31,96000.0,Pickup,Graphite Grey,33,2024-02-15,+974 7340 1819,customer8241@gmail.com,Call
8242,Pradeep Al-Hajri,Qatari,26-35,M,Individual,Qatar ID,Q42774864,Cash,774,Excellent,10500.0,1,0.07,True,3700.0,,2017-05-23,1,56400.0,2023-11-30,65000.0,Sedan,Pearl White,28,2026-03-19,+974 7623 7445,customer8242@gmail.com,WhatsApp
8243,Ahmed Smith,Nepali,36-45,M,Individual,Qatar ID,Q77222948,Cash,698,Fair,41100.0,1,0.13,True,14400.0,,2019-09-06,2,161500.0,2021-02-23,81000.0,Pickup,Silver,24,2023-02-13,+974 3965 6187,customer8243@gmail.com,WhatsApp
8244,Ali Malik,Qatari,18-25,M,Individual,Qatar ID,Q29188612,Lease,695,Fair,14300.0,1,0.13,True,5000.0,Qatar Islamic Bank,2017-01-20,2,327000.0,2023-11-18,176000.0,Sedan,Pearl White,34,2026-09-03,+974 7622 4385,customer8244@gmail.com,WhatsApp
8245,Ahmed Al-Attiyah,Filipino,26-35,M,Corporate,Qatar ID,Q29635669,Cash,721,Good,15200.0,2,0.55,False,0.0,,2024-01-03,2,301800.0,2025-09-19,138000.0,Pickup,Bronze,25,2027-10-09,+974 7077 3146,customer8245@hotmail.com,WhatsApp
8246,Ravi Ahmed,Qatari,36-45,M,Individual,Qatar ID,Q23171670,Finance,684,Fair,31000.0,0,0.5,False,0.0,Arab Bank,2024-01-07,5,636100.0,2024-01-30,114000.0,SUV,Titanium Grey,27,2026-04-19,+974 7643 3529,customer8246@gmail.com,WhatsApp
8247,Hessa Al-Naimi,Egyptian,36-45,F,Individual,Qatar ID,Q29319665,Finance,756,Excellent,17900.0,1,0.43,True,6300.0,Arab Bank,2021-02-04,2,205300.0,2023-04-20,97000.0,Sedan,White,30,2025-10-06,+974 3521 2656,customer8247@gmail.com,WhatsApp
8248,Ravi Shah,Nepali,18-25,M,Government,Passport,Q13726828,Finance,736,Good,29500.0,0,0.15,True,10300.0,Doha Bank,2021-02-27,1,324600.0,2025-05-29,291000.0,Sedan,Black,40,2028-09-10,+974 5714 2509,customer8248@gmail.com,WhatsApp
8249,Anil Al-Dosari,Lebanese,36-45,M,Corporate,Qatar ID,Q27954949,Lease,696,Fair,46000.0,0,0.48,True,16100.0,Qatar National Bank,2018-11-05,3,416100.0,2025-03-31,131000.0,Sedan,Blue,38,2028-05-14,+974 3291 1764,customer8249@gmail.com,WhatsApp
8250,Ravi Smith,Qatari,46-55,M,Government,Qatar ID,Q84452645,Cash,808,Excellent,14200.0,4,0.07,False,0.0,,2021-07-30,3,504700.0,2025-10-22,169000.0,Sedan,White,35,2028-09-06,+974 5732 7863,customer8250@gmail.com,Email
8251,Anil Hussain,British,18-25,M,Corporate,Qatar ID,Q76243176,Finance,763,Excellent,42300.0,2,0.43,True,14800.0,QIIB,2017-01-16,1,279600.0,2023-07-26,249000.0,SUV,Black,27,2025-10-13,+974 6123 7854,customer8251@gmail.com,WhatsApp
8252,Suresh Chaudhry,Egyptian,46-55,M,Individual,Qatar ID,Q20074382,Cash,676,Fair,28900.0,2,0.19,True,10100.0,,2020-03-28,1,154700.0,2025-05-31,167000.0,SUV,Pearl White,28,2027-09-18,+974 5154 8795,customer8252@gmail.com,WhatsApp
8253,Muhammad Al-Subaie,Pakistani,18-25,M,Corporate,Qatar ID,Q66716680,Cash,661,Fair,13800.0,1,0.27,True,4800.0,,2023-11-21,1,454100.0,2026-01-10,424000.0,Sedan,White,37,2029-01-24,+974 5963 4795,customer8253@gmail.com,WhatsApp
8254,Michael Al-Hajri,Egyptian,26-35,M,Fleet,Passport,Q21696757,Finance,721,Good,14300.0,2,0.48,True,5000.0,Ahli Bank,2018-09-20,2,803500.0,2023-08-28,419000.0,SUV,Bronze,30,2026-02-13,+974 3013 9047,customer8254@hotmail.com,Call
8255,Juan Wilson,Filipino,18-25,M,Fleet,Qatar ID,Q31176168,Cash,745,Good,40300.0,0,0.37,True,14100.0,,2022-06-24,1,111800.0,2023-05-23,113000.0,SUV,Graphite Grey,30,2025-11-08,+974 4533 5895,customer8255@gmail.com,Email
8256,Ibrahim Sharma,Filipino,36-45,M,Government,Qatar ID,Q62966765,Finance,771,Excellent,17900.0,2,0.58,False,0.0,Ahli Bank,2018-09-07,7,1391800.0,2019-09-16,203000.0,SUV,White,30,2022-03-04,+974 3124 5328,customer8256@gmail.com,WhatsApp
8257,Sarah Al-Attiyah,British,46-55,F,Corporate,Qatar ID,Q54141129,Finance,699,Fair,40100.0,3,0.48,True,14000.0,Ahli Bank,2023-10-14,2,431900.0,2024-06-22,244000.0,Pickup,Silver,39,2027-09-05,+974 5697 9492,customer8257@gmail.com,WhatsApp
8258,Juan Khan,Qatari,26-35,M,Individual,Qatar ID,Q58004216,Lease,635,Fair,15000.0,4,0.54,False,0.0,Qatar National Bank,2015-06-08,4,816000.0,2020-08-18,201000.0,Crossover,Graphite Grey,12,2021-08-13,+974 4318 8590,customer8258@hotmail.com,WhatsApp
8259,Juan Hassan,Indian,36-45,M,Individual,Passport,Q93497887,Finance,551,Poor,15400.0,3,0.59,False,0.0,Arab Bank,2016-09-24,3,834400.0,2025-10-05,285000.0,Sedan,Graphite Grey,28,2028-01-23,+974 3704 6299,customer8259@gmail.com,WhatsApp
8260,Omar Abdullah,American,18-25,M,Fleet,Qatar ID,Q30362413,Lease,777,Excellent,33000.0,0,0.32,True,11600.0,QIIB,2020-06-11,4,740800.0,2025-12-29,190000.0,SUV,Black,25,2028-01-18,+974 4185 8092,customer8260@gmail.com,Call
8261,Juan Smith,Pakistani,26-35,M,Government,Qatar ID,Q82946201,Cash,646,Fair,59400.0,2,0.21,True,20800.0,,2019-10-10,1,134400.0,2024-06-22,142000.0,SUV,White,35,2027-05-08,+974 3875 7036,customer8261@gmail.com,Call
8262,Suresh Al-Subaie,Pakistani,36-45,M,Individual,Passport,Q35586158,Finance,703,Good,26400.0,3,0.29,True,9200.0,Doha Bank,2019-04-06,2,591300.0,2023-04-09,279000.0,Van,Silver,28,2025-07-27,+974 5122 2392,customer8262@gmail.com,Call
8263,Yusuf Cruz,Pakistani,55+,M,Individual,Company CR,Q68435425,Cash,779,Excellent,24100.0,1,0.33,True,8400.0,,2016-02-01,1,72200.0,2020-12-13,78000.0,Crossover,Pearl White,36,2023-11-28,+974 4778 7676,customer8263@gmail.com,WhatsApp
8264,Yusuf Al-Naimi,Lebanese,36-45,M,Individual,Qatar ID,Q18341487,Cash,659,Fair,12000.0,2,0.09,True,4200.0,,2023-02-06,5,1351300.0,2024-06-03,248000.0,SUV,Pearl White,26,2026-07-23,+974 3556 5028,customer8264@gmail.com,Email
8265,Asif Al-Khaldi,American,36-45,M,Individual,Qatar ID,Q40587437,Cash,651,Fair,55100.0,2,0.4,True,19300.0,,2023-07-28,3,442600.0,2025-07-13,170000.0,Pickup,White,25,2027-08-02,+974 6384 8073,customer8265@gmail.com,Email
8266,William Santos,Egyptian,55+,M,Fleet,Qatar ID,Q90233009,Lease,504,Poor,18600.0,1,0.4,False,0.0,Doha Bank,2018-12-23,3,478600.0,2021-03-18,168000.0,Pickup,Black,31,2023-10-04,+974 3035 6234,customer8266@gmail.com,WhatsApp
8267,Abdullah Taylor,Qatari,18-25,M,Government,Qatar ID,Q72495614,Finance,700,Good,48100.0,0,0.44,True,16800.0,QIIB,2024-11-28,3,654800.0,2025-06-08,208000.0,Sedan,White,35,2028-04-23,+974 4291 3425,customer8267@gmail.com,WhatsApp
8268,Arjun Malik,Indian,26-35,M,Fleet,Qatar ID,Q48457018,Cash,727,Good,35500.0,4,0.11,False,0.0,,2023-09-18,1,209900.0,2024-08-14,216000.0,SUV,White,37,2027-08-29,+974 5100 7034,customer8268@gmail.com,Call
8269,Muhammad Shah,Filipino,55+,M,Government,Qatar ID,Q61210725,Cash,730,Good,28700.0,1,0.31,True,10000.0,,2024-10-10,2,255000.0,2025-05-01,140000.0,Crossover,White,32,2027-12-17,+974 6258 7205,customer8269@gmail.com,Call
8270,Hina Shah,Pakistani,36-45,F,Individual,Passport,Q91313378,Finance,649,Fair,29300.0,0,0.41,True,10300.0,Qatar National Bank,2015-07-23,1,208200.0,2018-06-06,192000.0,Sedan,White,18,2019-11-28,+974 4790 3190,customer8270@hotmail.com,Call
8271,Zainab Al-Khaldi,Qatari,46-55,F,Individual,Qatar ID,Q96001333,Finance,683,Fair,32400.0,3,0.27,True,11300.0,QIIB,2020-10-05,3,219300.0,2022-03-09,82000.0,Sedan,Pearl White,31,2024-09-24,+974 7755 8545,customer8271@gmail.com,WhatsApp
8272,Juan Al-Subaie,Filipino,36-45,M,Individual,Passport,Q13899131,Cash,737,Good,60300.0,2,0.33,True,21100.0,,2024-01-18,1,210500.0,2024-12-07,204000.0,SUV,Graphite Grey,34,2027-09-23,+974 7993 3122,customer8272@gmail.com,Call
8273,Imran Lopez,Filipino,55+,M,Fleet,Qatar ID,Q12330129,Finance,705,Good,43300.0,2,0.51,False,0.0,Qatar Islamic Bank,2018-02-22,1,248000.0,2019-01-27,260000.0,SUV,Red,24,2021-01-16,+974 5532 6162,customer8273@gmail.com,WhatsApp
8274,Tariq Lopez,Filipino,26-35,M,Corporate,Passport,Q47053817,Lease,805,Excellent,22400.0,2,0.45,True,7800.0,Doha Bank,2020-07-10,3,492300.0,2023-04-28,147000.0,Pickup,Black,31,2025-11-13,+974 7379 3491,customer8274@gmail.com,WhatsApp
8275,Hassan Al-Subaie,Qatari,46-55,M,Individual,Qatar ID,Q59573947,Finance,657,Fair,12900.0,4,0.35,False,0.0,Masraf Al Rayan,2021-10-26,1,329200.0,2024-12-16,300000.0,SUV,White,28,2027-04-05,+974 4146 8530,customer8275@gmail.com,WhatsApp
8276,Suresh Sharma,Lebanese,36-45,M,Fleet,Passport,Q99945250,Cash,715,Good,42600.0,1,0.6,False,0.0,,2023-02-12,1,107300.0,2023-10-23,105000.0,Pickup,Black,31,2026-05-10,+974 6703 1526,customer8276@hotmail.com,Call
8277,Hina Shah,Qatari,36-45,F,Fleet,Qatar ID,Q78153307,Finance,770,Excellent,24800.0,0,0.22,True,8700.0,Qatar National Bank,2023-07-26,1,174000.0,2025-09-29,180000.0,SUV,Pearl White,31,2028-04-16,+974 5445 7508,customer8277@gmail.com,WhatsApp
8278,Omar Shah,American,36-45,M,Government,Passport,Q97537908,Lease,719,Good,54200.0,0,0.34,True,19000.0,Arab Bank,2023-11-13,3,432000.0,2024-07-16,130000.0,SUV,Pearl White,21,2026-04-07,+974 6714 8212,customer8278@gmail.com,WhatsApp
8279,Vijay Khan,Egyptian,46-55,M,Individual,Qatar ID,Q98443673,Finance,690,Fair,57200.0,0,0.2,True,20000.0,Doha Bank,2017-05-04,1,350600.0,2017-08-05,313000.0,SUV,Black,12,2018-07-31,+974 5849 2142,customer8279@gmail.com,WhatsApp
8280,Ahmed Al-Dosari,Qatari,26-35,M,Corporate,Qatar ID,Q47043756,Finance,719,Good,26600.0,1,0.25,True,9300.0,Commercial Bank Qatar,2018-06-03,3,374000.0,2023-01-04,121000.0,SUV,Titanium Grey,27,2025-03-24,+974 4659 5197,customer8280@hotmail.com,Call
8281,Michael Abdullah,Pakistani,55+,M,Individual,Qatar ID,Q71819487,Cash,602,Poor,32500.0,0,0.51,False,0.0,,2022-06-08,1,150800.0,2022-08-27,155000.0,SUV,White,28,2024-12-14,+974 5354 8467,customer8281@gmail.com,WhatsApp
8282,Sophia Sharma,Qatari,46-55,F,Individual,Qatar ID,Q36499125,Finance,486,No History,20000.0,0,0.46,False,0.0,Qatar National Bank,2019-10-14,3,429600.0,2021-12-17,165000.0,Sedan,White,24,2023-12-07,+974 6117 8911,customer8282@gmail.com,WhatsApp
8283,John Brown,Sri Lankan,26-35,M,Individual,Qatar ID,Q87087228,Cash,637,Fair,40000.0,0,0.55,False,0.0,,2017-09-02,1,232500.0,2024-04-18,262000.0,Sedan,White,44,2027-11-29,+974 6046 8265,customer8283@gmail.com,WhatsApp
8284,Juan Ahmed,British,18-25,M,Individual,Qatar ID,Q98946951,Lease,718,Good,59200.0,2,0.41,True,20700.0,QIIB,2024-10-03,1,114700.0,2025-02-06,128000.0,SUV,Pearl White,39,2028-04-21,+974 7797 5020,customer8284@hotmail.com,Call
8285,Anil Ibrahim,Indian,18-25,M,Corporate,Passport,Q20329231,Finance,796,Excellent,39300.0,0,0.32,True,13800.0,Qatar National Bank,2022-08-22,2,505800.0,2024-09-15,250000.0,SUV,Pearl White,37,2027-09-30,+974 7546 8113,customer8285@gmail.com,WhatsApp
8286,Sunita Chaudhry,Qatari,36-45,F,Corporate,Qatar ID,Q49762534,Lease,706,Good,22700.0,2,0.5,False,0.0,Qatar National Bank,2021-05-12,1,53300.0,2023-09-14,55000.0,SUV,Black,13,2024-10-08,+974 7450 8464,customer8286@gmail.com,Call
8287,Imran Shah,Indian,36-45,M,Individual,Qatar ID,Q31325557,Finance,809,Excellent,33000.0,0,0.53,False,0.0,Ahli Bank,2021-12-15,2,200700.0,2023-03-23,103000.0,SUV,Silver,34,2026-01-06,+974 6179 6784,customer8287@gmail.com,Email
8288,Abdullah Siddiqui,Pakistani,18-25,M,Corporate,Qatar ID,Q49018808,Cash,771,Excellent,24500.0,4,0.43,False,0.0,,2021-01-21,2,468000.0,2023-06-22,213000.0,SUV,White,30,2025-12-08,+974 5636 9887,customer8288@gmail.com,Call
8289,Kavya Chaudhry,Qatari,36-45,F,Individual,Qatar ID,Q64495083,Cash,667,Fair,32200.0,3,0.3,True,11300.0,,2020-11-01,1,157100.0,2023-03-24,162000.0,Pickup,Black,22,2025-01-12,+974 5740 6962,customer8289@gmail.com,Email
8290,Bilal Shah,Indian,36-45,M,Fleet,Passport,Q84093132,Cash,860,Excellent,49300.0,2,0.12,True,17300.0,,2024-03-10,5,1306800.0,2025-05-27,238000.0,SUV,Pearl White,26,2027-07-16,+974 6042 4993,customer8290@gmail.com,WhatsApp
8291,Ahmed Cruz,Qatari,36-45,M,Corporate,Qatar ID,Q63227362,Finance,760,Excellent,39900.0,2,0.12,True,14000.0,Ahli Bank,2023-03-25,2,335900.0,2024-11-07,155000.0,SUV,Blue,30,2027-04-26,+974 4579 1740,customer8291@hotmail.com,WhatsApp
8292,Omar Patel,Other,36-45,M,Corporate,Passport,Q81835930,Cash,725,Good,53200.0,0,0.6,False,0.0,,2017-11-05,2,676100.0,2025-05-19,387000.0,SUV,Graphite Grey,16,2026-09-11,+974 7316 2936,customer8292@hotmail.com,Email
8293,James Mehta,Filipino,46-55,M,Individual,Qatar ID,Q60642746,Cash,568,Poor,17600.0,1,0.53,False,0.0,,2017-09-18,4,895200.0,2021-05-08,207000.0,Pickup,Titanium Grey,19,2022-11-29,+974 6622 2441,customer8293@gmail.com,Call
8294,Juan Lopez,Qatari,26-35,M,Fleet,Qatar ID,Q71492333,Finance,642,Fair,12100.0,0,0.33,True,4200.0,Ahli Bank,2018-10-04,3,508200.0,2025-12-28,159000.0,Sedan,Silver,30,2028-06-15,+974 4524 7499,customer8294@gmail.com,WhatsApp
8295,Olivia Mehta,Pakistani,46-55,F,Corporate,Qatar ID,Q29120748,Finance,804,Excellent,13500.0,0,0.44,True,4700.0,Doha Bank,2023-10-20,2,654300.0,2025-09-16,324000.0,Crossover,Pearl White,22,2027-07-08,+974 4408 6575,customer8295@gmail.com,Call
8296,Hessa Cruz,Pakistani,46-55,F,Individual,Passport,Q49756912,Cash,679,Fair,23900.0,0,0.35,True,8400.0,,2021-05-22,1,214100.0,2024-11-17,206000.0,Sedan,Black,19,2026-06-10,+974 6031 8702,customer8296@gmail.com,WhatsApp
8297,Ibrahim Garcia,British,46-55,M,Corporate,Passport,Q48603007,Finance,740,Good,17200.0,1,0.1,True,6000.0,Commercial Bank Qatar,2016-10-06,1,174200.0,2016-11-11,174000.0,Sedan,Pearl White,18,2018-05-05,+974 5171 2847,customer8297@gmail.com,WhatsApp
8298,Rajesh Chaudhry,Egyptian,26-35,M,Fleet,Company CR,Q68667250,Finance,694,Fair,6600.0,0,0.1,True,2300.0,Commercial Bank Qatar,2015-07-26,1,529700.0,2017-05-09,471000.0,Pickup,Graphite Grey,32,2019-12-25,+974 7004 2156,customer8298@gmail.com,WhatsApp
8299,Muhammad Reddy,Filipino,36-45,M,Corporate,Qatar ID,Q37314272,Cash,788,Excellent,54700.0,3,0.11,True,19100.0,,2016-09-29,3,727200.0,2018-06-26,253000.0,Van,Graphite Grey,23,2020-05-16,+974 4380 1306,customer8299@gmail.com,WhatsApp
8300,Maria Reyes,Filipino,18-25,F,Individual,Passport,Q52515769,Cash,683,Fair,45200.0,2,0.58,False,0.0,,2024-05-08,3,966100.0,2025-08-01,315000.0,Pickup,Pearl White,30,2028-01-18,+974 4593 4717,customer8300@hotmail.com,Call
8301,Maria Chaudhry,Indian,18-25,F,Individual,Qatar ID,Q27955593,Finance,681,Fair,18400.0,1,0.05,True,6400.0,Qatar National Bank,2021-04-28,3,380900.0,2024-02-25,117000.0,Pickup,White,27,2026-05-15,+974 7942 8200,customer8301@hotmail.com,WhatsApp
8302,Ali Patel,Qatari,46-55,M,Individual,Qatar ID,Q70746842,Cash,697,Fair,39000.0,2,0.25,True,13600.0,,2024-08-11,3,327800.0,2025-06-30,120000.0,SUV,White,33,2028-03-16,+974 5145 8408,customer8302@hotmail.com,Call
8303,Vijay Reddy,Bangladeshi,18-25,M,Individual,Qatar ID,Q53833254,Cash,658,Fair,23500.0,1,0.08,True,8200.0,,2019-08-11,1,192900.0,2023-07-07,195000.0,SUV,Silver,39,2026-09-19,+974 5422 2834,customer8303@gmail.com,Email
8304,Aisha Taylor,Indian,46-55,F,Corporate,Passport,Q98101339,Cash,755,Excellent,29000.0,0,0.34,True,10200.0,,2015-12-06,1,132400.0,2024-09-13,146000.0,Crossover,Beige,15,2025-12-07,+974 3126 5271,customer8304@hotmail.com,WhatsApp
8305,Yusuf Brown,Qatari,18-25,M,Individual,Qatar ID,Q10614556,Cash,713,Good,21500.0,2,0.39,True,7500.0,,2015-05-07,3,256900.0,2022-12-25,90000.0,SUV,White,21,2024-09-15,+974 7154 2119,customer8305@gmail.com,Email
8306,Muhammad Kumar,Indian,36-45,M,Individual,Qatar ID,Q14042774,Cash,662,Fair,63000.0,3,0.19,True,22000.0,,2019-06-28,1,130500.0,2024-09-15,134000.0,Pickup,White,30,2027-03-04,+974 6035 6888,customer8306@gmail.com,Call
8307,Muhammad Santos,Lebanese,26-35,M,Government,Qatar ID,Q12976815,Finance,715,Good,45000.0,1,0.15,True,15700.0,Doha Bank,2018-03-12,2,256300.0,2023-09-26,148000.0,Van,Bronze,22,2025-07-17,+974 6541 5937,customer8307@gmail.com,WhatsApp
8308,Rajesh Taylor,Filipino,26-35,M,Individual,Qatar ID,Q77382745,Cash,720,Good,22200.0,0,0.4,True,7800.0,,2017-06-13,1,181800.0,2025-04-08,177000.0,SUV,Black,32,2027-11-24,+974 4299 7024,customer8308@gmail.com,WhatsApp
8309,Ali Reyes,Pakistani,36-45,M,Individual,Qatar ID,Q54489939,Lease,505,Poor,21600.0,1,0.31,False,0.0,Commercial Bank Qatar,2023-06-19,1,75300.0,2025-07-25,82000.0,Sedan,White,33,2028-04-10,+974 4838 8654,customer8309@hotmail.com,WhatsApp
8310,Asif Sharma,Lebanese,26-35,M,Individual,Qatar ID,Q13049223,Finance,586,Poor,52400.0,3,0.59,False,0.0,QIIB,2020-12-06,3,325400.0,2025-10-05,103000.0,Sedan,Silver,35,2028-08-20,+974 3232 9853,customer8310@hotmail.com,Call
8311,Hina Reddy,Bangladeshi,55+,F,Individual,Company CR,Q51072392,Cash,769,Excellent,29500.0,3,0.45,True,10300.0,,2019-01-25,4,732600.0,2019-06-03,214000.0,Sedan,Graphite Grey,26,2021-07-22,+974 4976 7611,customer8311@hotmail.com,Call
8312,Ravi Lopez,Qatari,36-45,M,Corporate,Qatar ID,Q77533507,Cash,621,Fair,43700.0,2,0.08,True,15300.0,,2023-12-03,2,335400.0,2023-12-25,183000.0,Sedan,Graphite Grey,32,2026-08-11,+974 3711 8943,customer8312@gmail.com,Call
8313,Ali Khan,Lebanese,36-45,M,Fleet,Qatar ID,Q92719453,Cash,640,Fair,35400.0,1,0.26,True,12400.0,,2016-12-23,2,198000.0,2019-03-25,109000.0,Crossover,Silver,21,2020-12-14,+974 7953 4653,customer8313@gmail.com,Call
8314,William Ahmed,Egyptian,36-45,M,Corporate,Passport,Q33400991,Cash,707,Good,22800.0,0,0.31,True,8000.0,,2023-01-11,3,361300.0,2025-01-24,114000.0,Crossover,Pearl White,25,2027-02-13,+974 6134 7360,customer8314@gmail.com,WhatsApp
8315,Juan Patel,Bangladeshi,18-25,M,Individual,Qatar ID,Q15376671,Finance,700,Good,21200.0,3,0.56,False,0.0,Doha Bank,2017-05-30,1,66000.0,2026-01-01,75000.0,Pickup,Pearl White,26,2028-02-20,+974 6868 9639,customer8315@gmail.com,WhatsApp
8316,Vijay Taylor,Filipino,26-35,M,Individual,Qatar ID,Q43239006,Finance,538,Poor,25500.0,1,0.59,False,0.0,Ahli Bank,2015-03-22,1,97500.0,2025-01-15,89000.0,Pickup,Bronze,40,2028-04-29,+974 6387 4860,customer8316@hotmail.com,Call
8317,Sarah Al-Hajri,Indian,36-45,F,Fleet,Qatar ID,Q70299191,Cash,721,Good,6200.0,0,0.1,True,2200.0,,2016-09-28,3,353900.0,2018-01-21,112000.0,Sedan,White,23,2019-12-12,+974 5416 4395,customer8317@hotmail.com,WhatsApp
8318,Arjun Al-Subaie,Pakistani,36-45,M,Individual,Passport,Q33028601,Cash,591,Poor,12200.0,2,0.37,True,4300.0,,2023-04-04,4,233600.0,2024-05-15,63000.0,SUV,White,27,2026-08-03,+974 6437 2332,customer8318@gmail.com,Call
8319,Asif Al-Attiyah,Egyptian,26-35,M,Fleet,Qatar ID,Q92932990,Cash,789,Excellent,13900.0,0,0.53,False,0.0,,2018-09-16,2,173000.0,2019-06-12,83000.0,SUV,White,48,2023-05-22,+974 4946 5572,customer8319@gmail.com,Call
8320,Maria Ibrahim,Qatari,36-45,F,Corporate,Qatar ID,Q18013694,Finance,704,Good,44800.0,0,0.14,True,15700.0,Qatar Islamic Bank,2022-01-18,2,660300.0,2024-04-26,299000.0,Pickup,Black,27,2026-07-15,+974 6692 9267,customer8320@hotmail.com,WhatsApp
8321,Imran Al-Kuwari,Pakistani,36-45,M,Individual,Passport,Q84637335,Finance,624,Fair,13200.0,2,0.4,True,4600.0,Doha Bank,2021-01-14,1,85800.0,2023-06-16,91000.0,SUV,Titanium Grey,24,2025-06-05,+974 7984 5314,customer8321@gmail.com,WhatsApp
8322,Saad Kumar,British,26-35,M,Government,Passport,Q69272294,Finance,729,Good,14500.0,2,0.18,True,5100.0,Qatar National Bank,2015-07-02,2,628600.0,2021-02-20,342000.0,SUV,Black,27,2023-05-11,+974 5301 1375,customer8322@gmail.com,Call
8323,Ana Wilson,Qatari,36-45,F,Individual,Qatar ID,Q19619837,Cash,725,Good,62100.0,0,0.1,True,21700.0,,2023-06-19,2,437000.0,2025-04-15,252000.0,SUV,White,23,2027-03-06,+974 4654 8670,customer8323@hotmail.com,Call
8324,Abdullah Al-Hajri,American,26-35,M,Individual,Qatar ID,Q84714392,Cash,575,Poor,28400.0,3,0.31,False,0.0,,2023-10-12,4,499800.0,2024-04-20,129000.0,SUV,Black,29,2026-09-07,+974 3258 9120,customer8324@gmail.com,Call
8325,Michael Abdullah,Indian,18-25,M,Individual,Company CR,Q56456369,Cash,708,Good,37500.0,1,0.58,False,0.0,,2017-06-02,1,256000.0,2025-01-04,268000.0,SUV,Black,30,2027-06-23,+974 3834 3604,customer8325@gmail.com,WhatsApp
8326,Anil Sharma,Indian,46-55,M,Fleet,Company CR,Q82579739,Cash,727,Good,16100.0,2,0.24,True,5600.0,,2022-01-09,4,1471500.0,2024-06-29,405000.0,SUV,Titanium Grey,38,2027-08-13,+974 3557 6676,customer8326@hotmail.com,Email
8327,John Garcia,Lebanese,26-35,M,Corporate,Passport,Q92188179,Finance,811,Excellent,46700.0,3,0.15,True,16300.0,Doha Bank,2024-08-05,4,264400.0,2026-02-08,75000.0,Sedan,White,30,2028-07-27,+974 4817 8918,customer8327@gmail.com,WhatsApp
8328,Ibrahim Al-Mulla,Indian,36-45,M,Corporate,Passport,Q78847437,Cash,711,Good,77000.0,0,0.26,True,27000.0,,2024-10-09,1,40400.0,2025-05-14,40000.0,SUV,Blue,31,2027-11-30,+974 6258 5579,customer8328@hotmail.com,Email
8329,Pradeep Al-Hajri,Pakistani,18-25,M,Corporate,Company CR,Q93291384,Cash,792,Excellent,11700.0,1,0.33,True,4100.0,,2018-01-31,1,135200.0,2024-12-18,133000.0,Sedan,Silver,36,2027-12-03,+974 5829 7638,customer8329@gmail.com,WhatsApp
8330,Muhammad Siddiqui,Indian,26-35,M,Corporate,Qatar ID,Q39122935,Finance,661,Fair,26200.0,2,0.44,True,9200.0,Commercial Bank Qatar,2022-08-23,2,377400.0,2024-03-03,212000.0,Sedan,Beige,20,2025-10-24,+974 6267 5494,customer8330@hotmail.com,Email
8331,Muhammad Ahmed,Pakistani,36-45,M,Individual,Passport,Q56434012,Finance,734,Good,19100.0,1,0.38,True,6700.0,Ahli Bank,2022-05-31,2,223400.0,2023-12-23,106000.0,Sedan,White,15,2025-03-17,+974 5493 3020,customer8331@gmail.com,Call
8332,Sara Al-Attiyah,Bangladeshi,55+,F,Individual,Passport,Q41909448,Finance,728,Good,10600.0,1,0.41,True,3700.0,Qatar Islamic Bank,2017-11-25,3,597200.0,2020-04-09,208000.0,SUV,Bronze,25,2022-04-29,+974 4554 8639,customer8332@gmail.com,WhatsApp
8333,Ibrahim Kumar,Indian,36-45,M,Individual,Qatar ID,Q12552291,Finance,695,Fair,19200.0,3,0.44,True,6700.0,Arab Bank,2017-02-23,1,264600.0,2021-04-22,289000.0,Pickup,Black,28,2023-08-10,+974 3275 7814,customer8333@hotmail.com,Call
8334,Abdullah Hussain,Indian,55+,M,Fleet,Company CR,Q33620667,Finance,650,Fair,29200.0,0,0.22,True,10200.0,Ahli Bank,2019-08-04,1,114100.0,2023-09-07,119000.0,Pickup,White,31,2026-03-25,+974 5798 6951,customer8334@gmail.com,Call
8335,Sana Abdullah,Egyptian,46-55,F,Individual,Qatar ID,Q37086464,Cash,750,Excellent,23400.0,0,0.49,True,8200.0,,2023-07-24,2,152700.0,2025-03-15,87000.0,SUV,Red,24,2027-03-05,+974 3359 2855,customer8335@gmail.com,Email
8336,Asif Brown,Indian,36-45,M,Fleet,Qatar ID,Q20071478,Lease,639,Fair,10200.0,1,0.19,True,3600.0,QIIB,2021-03-12,1,164600.0,2021-07-04,144000.0,Sedan,Graphite Grey,41,2024-11-15,+974 7325 4258,customer8336@gmail.com,Call
8337,Hessa Al-Marri,British,36-45,F,Fleet,Passport,Q59884374,Finance,736,Good,39200.0,2,0.47,True,13700.0,Qatar National Bank,2016-06-07,1,156700.0,2019-01-22,169000.0,Pickup,Pearl White,27,2021-04-11,+974 4970 6269,customer8337@gmail.com,WhatsApp
